DOEID,time,HDD65,CDD65
1131972,Dec,449,93
111132,Jul,308,141
1112244,Jul,345,115
1109208,Apr,327,116
1096919,Jun,472,71
100858,Feb,214,149
1134748,Dec,529,50
106043,Dec,107,293
101910,Jun,895,0
113074,Sep,367,101
107967,Oct,547,68
113201,Feb,19,368
107577,Sep,79,102
118317,Nov,233,153
1129305,Oct,96,323
104070,Jan,101,68
116920,Apr,94,84
107830,Jul,416,52
115638,Nov,270,158
109601,Mar,401,114
102316,May,588,48
109227,Dec,1150,0
112051,Sep,176,166
111471,Nov,122,322
110120,May,439,102
116420,Jun,679,40
102590,Aug,412,116
102193,Nov,120,218
101911,May,675,23
104753,Feb,674,20
107353,Mar,283,146
103495,Jan,139,237
1144270,Feb,493,76
106460,Aug,394,143
101316,Dec,394,78
117083,Apr,176,24
112499,Jan,577,51
110289,Aug,569,54
1013433,May,436,83
116694,Mar,482,76
104478,May,391,96
109598,Feb,382,101
108915,Dec,331,114
1168190,Aug,0,364
100171,Aug,245,169
101608,Nov,500,97
107086,Apr,327,87
110542,Sep,107,390
111618,Nov,168,191
102484,Aug,246,149
100862,Jan,694,14
114530,Jan,484,47
110269,Jul,432,121
106834,Sep,613,39
105029,May,100,285
113507,Mar,131,231
1011940,Dec,356,112
104461,May,282,125
105617,Mar,239,139
101004,Nov,351,113
1103969,Oct,502,77
107943,Aug,601,57
104992,Apr,426,71
109931,Jun,454,65
116721,Jul,858,1
106608,Sep,393,99
108170,Aug,440,84
109841,Feb,267,130
101930,Jul,425,68
114229,Nov,463,67
106448,Jun,370,127
103483,Oct,353,108
103944,Nov,211,212
116109,Mar,359,117
110559,Dec,434,72
105283,Jan,545,61
106413,Mar,179,217
115614,Jul,612,46
110449,Nov,556,74
1137974,Apr,89,244
110693,Aug,164,187
102974,Apr,627,77
111359,Dec,102,221
111931,Oct,201,148
105246,May,182,186
1067679,Mar,227,131
117103,Sep,507,63
115250,May,334,136
109196,Jul,568,58
113067,Feb,563,78
1115760,Feb,489,64
117394,Oct,681,36
114688,Apr,559,57
114288,Jan,376,23
108540,Apr,145,29
114610,Oct,479,70
111124,Aug,394,68
107216,Mar,112,240
113804,Aug,299,138
103822,Nov,629,35
101315,Feb,761,42
111143,Apr,200,168
109658,Jun,6,406
101365,Oct,113,238
106215,Apr,151,245
1080930,Jan,392,107
100466,Feb,75,122
111201,Mar,398,93
112969,Feb,519,68
101650,Dec,566,70
107681,Jun,951,0
116495,Dec,488,59
104337,Mar,0,227
101840,Jan,355,117
111528,Jul,349,80
109897,Jul,610,31
115934,Jun,685,56
101542,Dec,185,156
101480,Jun,302,126
101219,Mar,616,33
113654,Feb,471,111
118331,Jun,214,165
1035939,Apr,123,171
107585,Nov,468,59
107455,Feb,432,81
115219,Nov,139,64
106273,Feb,439,63
108447,Nov,556,26
100514,Apr,385,89
104358,Jun,487,66
103196,Nov,388,103
107176,May,319,131
104522,Jul,103,214
115224,Sep,633,58
110798,Jan,398,99
115899,Jan,546,48
101254,Dec,95,246
109644,Feb,144,229
114367,Jun,341,119
111895,Apr,222,170
1088501,Nov,226,223
106847,Jun,343,129
111992,Aug,267,140
115052,Jul,86,373
117051,Dec,535,75
107558,Apr,408,23
104798,May,371,115
109260,Jul,441,60
114736,Feb,244,151
1069103,Aug,351,89
105975,Jul,306,123
110381,Jan,447,77
1031200,Feb,540,41
104281,Jul,337,103
109163,May,325,144
109551,May,579,67
112188,May,363,105
116842,Feb,468,84
113250,Sep,676,25
117290,Jul,192,167
102937,May,440,74
107703,Mar,445,83
116507,Aug,504,65
110507,Jan,452,71
112255,Jan,393,83
108173,Jul,102,457
103383,Apr,66,309
101436,Apr,206,115
104711,May,250,131
107490,May,437,78
105042,Jun,391,119
105096,Mar,0,425
103088,Sep,466,115
106087,May,467,77
116968,Mar,68,306
107663,Apr,300,116
103694,Jul,368,118
116204,Apr,158,180
1029534,Sep,476,95
113770,Nov,356,22
114037,Feb,127,204
104606,Jan,327,104
1037734,Jun,565,78
113042,Nov,627,24
1077275,Jan,468,63
112916,Apr,36,375
102868,Aug,92,123
1035076,Feb,501,60
106876,May,300,130
115177,Feb,542,66
1176861,Sep,102,266
105432,Apr,280,133
1163466,Mar,183,279
105499,Mar,109,79
1137555,Apr,379,96
112492,Apr,89,82
111413,Apr,560,66
114116,Jul,350,106
1022085,Nov,457,50
1162849,Jan,401,90
109945,Sep,581,0
106820,Jul,367,107
115310,Feb,465,68
114680,Jan,116,213
111880,Dec,312,105
117223,Apr,374,77
102681,Sep,427,102
112790,Feb,465,38
102000,Jun,479,63
118315,Apr,771,40
102188,Nov,326,100
116035,Jan,142,57
115267,Dec,420,69
1112913,Jan,545,54
1083254,May,105,285
118257,Jan,672,24
101295,Jul,365,110
1184484,May,308,116
109669,Nov,116,238
1173668,Jul,322,112
102421,Jul,77,283
105498,Dec,349,94
1031410,Nov,154,250
103481,Dec,179,158
113514,Nov,403,126
102805,Jan,482,114
107165,Jul,308,130
1100591,Jan,267,133
104254,Nov,293,134
117024,Dec,169,214
103161,Jul,525,59
101924,Dec,124,209
108857,May,63,476
100058,Sep,445,85
104211,Apr,478,76
108030,Jan,334,107
114323,Jul,0,266
1029125,Jan,125,379
115851,Jan,103,189
112990,May,431,107
113581,Oct,369,25
1035319,Jun,323,67
102925,Mar,469,101
115199,Aug,336,141
101594,Sep,519,59
103504,Oct,203,58
100142,Jun,373,114
102685,Dec,543,54
103599,Aug,526,88
105769,Dec,322,127
116411,Jan,429,70
115946,Dec,348,97
106504,Nov,51,299
116378,Feb,665,32
111706,Feb,38,397
110026,Mar,386,31
114976,Feb,493,88
107704,Feb,449,66
115497,May,22,308
107055,Oct,95,279
1151334,Jan,93,267
104893,Oct,360,89
105692,Sep,218,173
117384,Jul,78,437
106225,Jun,310,131
101691,Mar,363,92
1135428,Oct,545,51
100970,Feb,288,142
114567,Aug,488,59
110977,Aug,498,89
108915,Jul,338,98
106116,Jan,766,37
103922,Dec,206,153
108715,Jun,447,102
116354,Jul,156,341
102971,Sep,452,70
100175,May,68,299
102121,Sep,310,96
100528,Apr,91,289
101286,May,567,39
114583,Aug,385,127
117291,Oct,173,152
118173,Feb,789,48
116232,Apr,280,144
112093,Oct,7,405
113349,Jul,447,80
109466,May,373,112
105031,Jun,327,120
106396,Apr,160,238
116811,Dec,175,235
101381,Apr,341,102
103032,Oct,143,354
102112,Jan,387,90
105327,Nov,561,56
101136,Apr,389,90
100641,Oct,417,85
104019,Feb,589,76
110823,Feb,592,86
104453,Jun,441,97
117763,Sep,99,206
103228,Aug,160,234
111421,Dec,54,170
104279,Jul,496,71
105446,Oct,93,90
117667,Feb,207,65
101376,Jul,381,111
113628,Apr,418,87
101529,Mar,330,117
107949,Nov,423,86
101819,Jan,431,52
108312,Sep,103,169
112643,Dec,458,93
112691,Aug,754,34
116136,Dec,301,189
101192,Apr,453,64
117369,Apr,446,70
112189,Sep,326,114
100392,Jul,141,239
102518,Sep,226,65
107398,Mar,570,37
113935,Jul,130,293
106935,Apr,514,62
101562,Jul,569,31
1151080,Nov,149,276
112064,Jul,0,438
111969,Sep,545,57
111097,May,291,139
102707,May,457,81
117571,Apr,510,79
106851,Oct,444,86
113939,Sep,88,432
109778,Jan,126,342
109141,May,390,109
111726,Jun,474,73
114049,Sep,403,72
113849,Dec,281,99
116712,Nov,210,154
102150,Jul,330,93
1199264,Oct,212,144
109264,Nov,122,198
116551,Oct,243,176
103059,Aug,618,21
104321,Dec,374,97
101074,Aug,274,176
104281,Sep,372,108
114683,Jul,575,52
113808,Sep,295,124
100073,May,382,36
113759,Oct,422,73
1053474,Feb,204,129
105908,Jun,560,53
102670,Nov,395,111
116742,Jan,384,105
1177899,Mar,313,130
105541,Nov,360,107
111813,May,494,66
102310,Sep,139,366
101111,May,604,36
1178120,Apr,479,75
117128,Apr,199,91
107331,Oct,333,138
106828,Feb,28,368
113879,Dec,163,235
114271,Jul,381,99
1122198,Mar,526,73
102721,Nov,396,92
102136,Aug,640,48
1068128,Jul,407,106
117755,Feb,214,153
106219,Sep,425,78
115598,Aug,629,33
102290,Nov,519,93
104141,Mar,213,132
102247,Apr,428,90
103210,Jan,92,292
105869,Sep,828,33
1194445,Feb,317,144
102976,May,210,171
109599,Mar,551,33
1046162,Jun,460,79
110717,Sep,606,65
1054386,May,101,188
102695,Mar,424,11
116581,May,46,315
118347,Dec,0,411
1193264,Sep,73,110
111892,Mar,78,255
116310,Aug,640,35
1064739,Jan,351,109
105341,Mar,613,69
109279,May,77,279
1049757,Jun,431,78
100559,Mar,326,104
113067,May,529,78
106714,Jan,482,73
116083,Jul,216,227
114387,Feb,389,86
101083,Sep,298,117
1187872,Mar,80,329
103715,Oct,120,173
1142255,Jun,142,178
1062253,Aug,613,42
103369,Oct,399,79
102487,Mar,635,41
1181808,Oct,96,317
107614,Jul,227,127
116124,Dec,237,114
100852,Feb,126,299
108721,Aug,523,54
117822,Jun,338,110
104481,Feb,9,58
115322,Aug,398,102
104676,Dec,458,69
100635,Jun,602,31
111850,Sep,404,93
113402,Feb,79,383
116943,Nov,183,243
1173084,Jan,317,119
106611,Feb,826,16
112694,Jun,365,78
113174,Mar,321,104
105945,Aug,63,97
103810,Oct,352,81
109522,Jan,730,30
102608,Dec,197,126
111917,Nov,662,13
107306,Dec,184,256
104249,Oct,234,220
116590,Dec,337,107
114135,Oct,322,117
102324,Jul,430,90
1022236,Jan,82,436
108349,Jan,91,223
109713,Jul,311,125
109378,Jun,230,163
110601,Aug,158,200
107909,Nov,554,28
105579,Apr,389,87
107899,Jan,132,346
110214,Sep,46,286
103894,Dec,585,66
111525,Mar,337,109
106061,Oct,87,281
116574,Jul,350,123
104699,Feb,305,132
110067,Dec,454,79
106528,May,182,207
108035,Jul,95,430
107806,Jan,92,294
1195519,May,383,86
117528,May,243,115
106578,Jul,774,38
103325,Jul,244,225
110549,Feb,401,87
110050,Nov,341,161
104657,Jun,692,29
114427,Mar,375,25
109066,Apr,265,149
110411,May,918,0
101611,Apr,361,91
112458,Feb,157,186
108808,Jul,206,169
115292,Jul,654,32
1048982,Feb,680,59
106785,Mar,707,28
1091245,Dec,354,90
108160,Apr,266,101
101085,Dec,11,380
1037024,Jul,404,86
106950,May,528,66
115760,Dec,454,108
115595,Aug,31,334
114103,Sep,570,49
107019,May,338,133
114907,Oct,87,283
117621,Nov,365,108
1167831,May,209,149
1079058,Jul,97,228
117357,Dec,71,246
1018192,Jun,178,214
117422,Jul,94,263
110184,Jan,170,239
116585,May,570,61
107458,Jun,346,96
108478,Apr,644,4
115015,Mar,193,77
109137,Feb,689,61
113526,Jun,271,148
111160,Mar,410,34
111262,Aug,263,116
1134731,Apr,479,78
113392,Apr,155,178
1043813,Oct,613,39
112678,Feb,84,448
113401,Jul,183,201
105113,Feb,373,110
114439,Jun,350,21
115662,Dec,131,187
100895,Dec,661,55
108971,Jun,107,244
109680,May,396,121
112994,Mar,222,141
107367,Jan,135,174
116100,Mar,571,49
107215,Jan,426,98
114620,Apr,238,155
100376,Sep,97,348
116500,Aug,523,82
103981,Dec,258,105
1052398,Jan,523,60
112397,Jan,354,37
1086463,Apr,110,161
111173,Mar,318,122
109481,Nov,116,64
107951,Apr,256,138
105791,Sep,418,125
109107,Dec,386,106
1018995,Nov,560,51
108990,Aug,603,37
112922,Nov,617,31
107357,Jun,626,38
117142,Jun,506,57
105717,Feb,73,279
1030109,Mar,389,61
106725,Sep,93,117
114634,Feb,379,36
110000,Jul,475,71
106413,Dec,176,197
114194,Dec,6,425
104040,Oct,23,378
102628,Aug,110,352
111958,May,344,94
100209,Jul,237,139
100796,Feb,455,77
113053,Jul,523,56
112632,May,468,75
104630,Aug,655,27
118480,Oct,212,136
1097107,Jan,43,326
100740,Dec,247,174
102863,Feb,427,77
110002,Sep,364,157
115500,Apr,197,145
116092,Sep,87,179
100307,Jul,489,75
109609,Aug,557,55
104829,Mar,149,381
104979,Feb,393,95
118274,Feb,504,72
109943,May,17,344
109187,Jan,899,1
100888,Dec,701,4
104756,May,467,77
105924,Aug,359,100
1199075,Jan,640,32
118184,Aug,543,54
105533,Mar,501,60
106437,Dec,242,125
111827,Nov,388,130
114206,Mar,742,0
107764,Apr,125,155
107509,Aug,362,22
110263,Aug,134,251
104483,Sep,451,55
116757,Nov,412,87
114237,Jun,433,80
1016373,Oct,277,160
1100272,Dec,181,165
101507,Jun,543,72
102173,Feb,133,208
105672,Mar,48,305
113153,Feb,51,323
1142971,May,75,467
105491,Feb,105,216
101705,Jan,364,107
116428,Jun,255,109
1123267,Sep,625,25
118036,Oct,599,46
116825,May,92,293
104345,Dec,553,80
115696,Apr,84,283
114860,Nov,276,128
106026,Jan,198,156
107760,Sep,475,98
104098,Dec,366,25
112404,Jan,146,376
104469,Feb,168,207
104636,Mar,373,113
1095571,Apr,122,323
106292,Mar,737,63
107970,Apr,293,143
100711,Oct,404,112
100678,Jan,585,67
1193625,Nov,446,84
102608,Feb,225,125
114330,Jul,477,81
116903,Jan,280,99
1177737,Oct,459,32
103121,Mar,510,79
1065630,Oct,391,92
100817,Jun,264,165
1007694,Sep,541,45
118010,Mar,227,106
112154,Jul,317,122
1157937,Jan,509,66
107522,Feb,279,139
108402,Jun,228,138
102183,Jul,676,52
115595,Nov,29,356
112675,Jan,354,94
109120,Jul,721,56
1105142,Feb,42,356
1176549,Oct,361,113
108933,Nov,539,83
108477,Jan,159,252
118319,Oct,544,69
110139,Jun,436,84
106053,Dec,282,144
104773,Jul,77,316
104189,Nov,687,43
116349,Feb,497,77
117898,Feb,257,128
115968,Nov,492,72
1010684,Oct,109,213
118148,Aug,305,118
1004020,Oct,575,57
113377,Sep,245,134
1165575,Jul,588,50
106713,Nov,399,41
105004,Sep,0,398
109893,Jul,431,95
107700,Apr,277,138
1187652,Apr,151,184
108633,Sep,145,369
1107762,Jan,572,69
110870,May,135,217
112537,Dec,235,132
112372,Feb,48,316
117429,Dec,364,105
105944,Dec,160,149
104320,Nov,554,71
116499,Aug,459,80
109883,Sep,458,96
109630,Aug,255,138
107910,Sep,0,436
103818,Jan,411,141
116710,Sep,269,151
112922,Mar,616,51
107429,May,166,218
109388,Dec,521,79
1174461,May,616,79
118009,Jun,230,186
114834,Dec,79,269
105093,Feb,872,0
100610,Mar,584,45
111284,Sep,587,53
105683,Dec,459,98
103534,Feb,523,67
108418,Jan,438,109
108564,Apr,367,84
1135773,Jun,302,137
114746,Nov,231,116
106559,Aug,375,62
104229,Jun,382,91
112147,Dec,553,81
1094256,Apr,592,25
111872,Oct,473,84
102192,Aug,370,73
1001827,Jan,488,58
109076,Jan,1186,0
107185,Jun,239,152
100485,Jan,333,91
1135782,Dec,302,129
115275,Apr,522,84
112019,Nov,317,135
100293,May,107,188
113694,May,451,53
112479,Jul,900,0
105744,Oct,59,261
102616,Dec,500,74
101497,Jun,555,67
102615,Dec,524,121
111920,Apr,450,59
101294,Jan,515,67
108177,May,348,130
115299,Nov,465,95
1016771,Sep,201,20
111910,Apr,190,59
100757,Mar,409,81
100588,Feb,278,129
101603,Mar,551,55
1098722,Jul,357,108
107013,May,505,79
109149,Dec,285,122
114619,Feb,298,140
114177,Sep,388,104
1101521,Nov,377,100
109422,Aug,345,125
107421,Aug,332,128
109134,Dec,92,220
106457,Jan,76,406
113195,Aug,473,79
116084,Sep,173,195
102337,Oct,467,90
1184591,Mar,576,49
118417,Dec,564,65
108700,Mar,188,192
105617,Dec,226,118
101182,Dec,441,82
107236,Mar,99,212
110357,Sep,427,116
102868,Jun,98,119
112637,Mar,358,24
1178863,Nov,159,364
100837,Aug,360,129
1196371,Dec,470,86
108461,Sep,607,35
100361,Aug,96,244
117641,Apr,320,89
100014,Nov,862,15
105994,Oct,267,125
115620,Jan,375,63
105820,Dec,146,242
100817,Dec,290,180
1092517,Jul,123,227
114792,Jul,412,47
108556,Aug,402,84
108685,Nov,467,97
115299,Oct,490,85
110813,Aug,535,56
105253,Jan,352,89
107912,Mar,349,28
101419,Nov,284,111
113709,Dec,92,396
115468,Sep,180,152
104661,Mar,217,174
104815,Oct,279,116
104245,Sep,680,7
109389,Jul,86,262
105560,Jun,447,63
1056194,Jun,335,122
116881,Feb,178,202
1021622,Apr,204,150
103956,Apr,898,0
1061938,Jul,408,74
1007694,Feb,535,56
114255,Oct,121,202
1032456,Feb,443,102
106225,Jul,320,126
114504,May,315,95
113587,Jan,441,86
110250,Aug,385,89
106427,Feb,434,112
113617,Feb,445,60
118311,Mar,171,41
104851,Jul,594,35
103240,Mar,409,103
100487,Nov,583,37
110185,Dec,318,54
109913,Sep,635,52
109552,Oct,486,71
105149,Nov,634,87
1048216,Jul,1423,0
1019213,Nov,104,234
1096674,May,435,71
102454,Aug,430,78
105634,Aug,97,283
101080,Apr,337,109
107657,Jan,635,54
1096745,Apr,256,159
1028195,Dec,446,73
102320,Apr,202,245
113770,Mar,364,34
113067,Jul,522,80
104365,Mar,434,63
1196316,Oct,337,128
112628,Nov,174,211
103103,Jun,379,23
113607,Dec,142,212
102300,May,223,158
115718,Apr,581,48
1157668,Jun,374,41
100229,Nov,91,247
1195509,May,345,106
115818,Oct,447,79
101040,Oct,313,98
1092906,Nov,247,142
1195509,Dec,337,116
112630,Apr,455,80
108581,Nov,446,84
104798,Jul,409,124
111681,Feb,570,45
107499,Feb,278,111
113974,Apr,291,93
102906,Oct,505,97
104411,Nov,364,116
115328,Sep,412,87
107024,Apr,34,309
112577,Feb,85,236
101945,Dec,493,47
104386,Apr,508,60
113608,Jan,146,222
105445,Jun,419,100
118258,Jan,326,135
1154560,Dec,742,22
104459,Jan,463,98
103574,Mar,7,83
116405,Aug,237,163
100136,Nov,316,129
103342,Jun,622,27
115378,Sep,18,390
1094745,Apr,61,300
102952,May,544,57
104534,Jun,410,89
109902,Apr,289,145
100745,Nov,593,57
112562,Jul,534,76
103983,Jan,402,113
113820,Dec,399,73
107226,Apr,138,187
100904,Oct,570,18
110144,Jan,390,115
115187,Aug,885,2
102167,Sep,474,69
1094256,Mar,557,25
100092,Apr,438,72
103796,Jan,68,296
118188,May,641,58
105342,May,264,115
105217,Feb,397,132
117764,Apr,744,56
118361,Dec,117,314
109870,Jul,367,120
110427,Mar,495,24
116852,Nov,99,384
115311,Nov,389,99
103118,Jun,441,91
113687,Apr,412,132
112791,Sep,381,109
113542,Jan,382,96
110789,Nov,357,86
106013,Jul,336,93
100734,Feb,211,177
103895,Jan,241,131
113266,Aug,248,125
110047,Jan,488,53
102915,Nov,291,122
1115760,Mar,508,56
108712,Jun,70,430
105716,Jul,277,121
110237,Dec,358,11
116828,Jun,367,133
104656,Mar,8,397
118210,Sep,550,46
1129901,Dec,410,81
106430,Oct,388,96
104062,Feb,0,262
103131,Mar,218,132
109729,Jun,494,68
106564,Nov,258,161
102291,Aug,405,93
109301,Apr,437,69
103170,Sep,163,36
106120,Aug,191,150
109781,Mar,919,0
105185,Mar,288,95
104315,Apr,58,325
111234,Dec,279,140
102599,Feb,770,3
106244,Jul,413,91
104590,Aug,340,122
118470,Jan,411,67
107906,Oct,450,97
111584,Mar,506,82
1162451,Feb,550,39
104493,Jul,166,200
105995,Jun,426,61
104701,Sep,462,94
104696,Jul,87,263
1022118,Jan,489,91
111958,Dec,364,104
112169,Oct,553,92
107073,Feb,90,245
102093,Feb,241,118
102874,Aug,128,209
108956,Jun,405,32
100755,Jan,10,396
106517,Aug,149,201
109987,Jan,452,69
112999,Nov,362,110
106378,Mar,327,98
108832,Apr,379,27
106328,Aug,111,252
100325,Aug,55,332
110572,Aug,546,61
1042497,Jan,54,148
117906,Jul,448,76
106467,Feb,274,105
1109407,Apr,281,160
1116961,Jan,392,71
114189,Jun,461,56
105971,Jun,465,105
1017244,Dec,433,88
118108,Sep,337,128
1073116,Dec,249,143
115924,Nov,173,184
109415,Sep,293,173
105299,Jan,532,74
100848,Sep,290,122
104739,Sep,304,174
112813,Mar,60,162
113446,Aug,183,155
115112,Aug,443,95
1148898,Mar,293,143
116037,Apr,626,47
1075938,Dec,703,36
115073,Apr,616,66
1090889,Feb,450,145
104055,Sep,83,95
1163009,Aug,436,91
108942,Apr,632,33
108313,Aug,639,61
101202,Aug,84,405
113238,Jul,864,0
109486,Apr,320,106
104349,Sep,875,0
1036759,Nov,98,90
102170,Aug,363,90
108111,Oct,192,147
105789,May,578,58
116245,Jan,150,235
106272,Jun,96,186
113301,Aug,146,276
102158,Jan,425,9
110276,Oct,256,139
114685,Jan,506,72
1166021,Dec,504,85
102553,Apr,348,87
1003674,Jul,432,96
101817,Feb,494,53
110257,Apr,504,61
115458,Jul,472,109
1096745,Jan,294,140
116119,Sep,460,59
100975,Jul,91,362
108532,Oct,337,124
114828,Jan,301,118
117210,Apr,285,108
115823,Feb,114,357
109838,Dec,598,51
106315,Nov,61,287
111107,Mar,434,86
1029760,Aug,75,117
114133,May,465,68
105553,Nov,279,155
109806,Apr,542,48
108054,May,634,33
1166636,Aug,738,32
1114741,Apr,482,36
117968,Oct,434,64
1074667,Aug,490,76
116963,Jun,222,237
107020,Nov,581,45
105319,Mar,227,106
115948,Jan,682,42
100945,Mar,653,46
114406,Jul,337,95
108562,Feb,45,438
114145,Oct,265,142
116788,May,831,0
107270,Oct,305,127
100428,Feb,114,232
1164518,Jan,108,207
1019784,Aug,160,180
112326,Jan,444,90
1010622,May,60,312
1039104,Nov,408,62
112800,May,370,31
104242,Jan,209,149
1188552,Nov,148,252
111023,Oct,333,111
105269,Sep,169,205
1066043,May,325,103
108256,May,175,180
117055,Feb,414,72
103120,Oct,127,250
110133,Dec,287,110
105960,Oct,420,78
106709,Dec,77,231
100401,Dec,70,149
110164,Jul,351,111
115457,Feb,608,44
108968,Aug,573,60
116392,Jul,930,0
115752,Feb,161,275
108343,Dec,463,86
105851,Sep,118,245
117113,Sep,309,128
114990,Apr,261,159
114857,Feb,382,23
106052,Oct,101,276
102759,Nov,294,115
1029760,Oct,89,140
1063584,Nov,644,39
105447,Feb,176,219
114610,Dec,468,77
107642,Jun,53,280
104862,Jan,66,150
102619,Jun,416,88
101625,Jun,221,139
117292,Dec,501,64
1057542,Aug,349,13
108065,Oct,267,150
100691,Mar,673,23
111544,Aug,166,47
107893,Sep,525,54
1189004,Aug,612,35
1109548,Jan,538,84
111634,Sep,0,381
113472,Feb,713,51
105581,Jan,231,138
1147622,Jul,551,75
114491,Dec,462,1
1193841,Sep,183,183
1167223,Aug,514,72
102894,Feb,236,169
1078047,Mar,466,71
104917,Jan,708,17
1076091,Jan,608,28
1171017,Mar,544,50
103568,Jan,444,39
116592,Oct,418,106
113226,Apr,87,249
109189,Oct,272,126
103668,Dec,457,54
104751,Nov,330,117
114310,Apr,299,122
105418,Oct,253,129
118240,Feb,90,365
1179307,Feb,569,66
1000889,Jul,481,56
117606,Nov,523,54
106649,Jan,179,170
112856,Dec,88,414
102396,Dec,463,88
118028,May,528,57
117919,Sep,337,96
116300,Oct,655,25
116635,Jan,104,78
108994,Sep,405,89
100151,Jun,711,54
1191300,Jul,62,275
1039541,Jul,568,86
106148,Mar,537,47
100048,Sep,500,80
110485,Jan,209,138
102012,Nov,311,119
105124,Mar,156,207
102422,Sep,261,141
106016,Mar,1,256
116563,Aug,540,65
104221,Oct,239,183
117461,Dec,410,80
113873,Dec,467,73
109982,Jun,392,102
113091,Mar,361,104
107112,Jul,461,90
114795,Jul,54,454
105092,Feb,526,63
1197939,Sep,86,112
105976,May,175,83
114997,Sep,261,157
114542,Jun,198,136
106984,Oct,0,385
1084870,Dec,230,143
118307,Jul,299,109
117392,Dec,408,79
117855,Jul,374,96
115856,May,219,170
104541,Mar,167,77
1107279,Dec,393,102
1076695,Sep,159,226
118206,May,279,99
108259,Nov,400,110
107733,Feb,442,104
115945,Oct,473,82
117805,Aug,305,133
104985,Oct,404,92
109438,Feb,486,79
109368,Sep,345,87
101662,Jul,357,111
118419,Jul,359,108
109294,Jan,0,424
102300,Mar,230,164
1127478,May,606,30
110050,Mar,309,116
107207,Aug,567,7
106684,Feb,235,132
104970,Jun,374,110
116441,Aug,344,15
102985,May,539,104
108146,Nov,686,23
100153,Mar,424,91
100622,Jul,48,353
104343,Jan,121,204
103881,Apr,677,45
116488,Jul,74,79
107614,May,258,135
1098503,Nov,421,86
101668,Jun,844,29
110873,Feb,128,296
114753,Jun,246,118
107726,Apr,462,103
106811,Jan,237,122
103322,Jul,86,89
116099,Aug,227,155
101635,Nov,241,129
118249,Oct,254,136
107363,Nov,283,135
113024,Aug,275,92
1065094,Sep,90,104
114826,Apr,328,89
105631,Mar,183,72
1040450,Jan,59,324
1051458,Apr,1,112
110241,Oct,411,64
117260,Aug,144,339
111487,May,446,80
107648,May,425,104
109739,Jul,193,105
110497,May,379,109
1003674,Dec,496,68
113037,Dec,0,395
107035,Jul,504,64
115959,Oct,608,12
104989,Feb,498,85
101518,Aug,204,146
107594,Nov,541,43
110239,May,470,67
102211,Sep,535,61
1052428,Oct,617,61
116606,Aug,496,70
113299,May,264,132
109569,Jul,459,90
105385,Mar,516,83
117987,Mar,223,176
106300,Apr,292,132
100198,Nov,108,221
101593,Nov,519,74
113204,Feb,410,112
101376,Dec,348,98
117800,Jul,524,41
106371,May,247,160
101959,May,122,174
105376,Oct,369,124
104651,Jun,469,68
111362,Sep,507,2
104700,Sep,375,96
103726,Aug,522,65
110247,Jul,101,229
103229,Sep,490,99
106304,Jan,920,0
114689,Jul,357,18
113377,Jun,234,143
